duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
1718049,1718049,1695204,22838,911,1423527,1445633,343609.8,565068,5.820556,1104.159427,42,1423527,190894.333333,467831.268376,1446365,1446365,1446365,0,1423527,1423527,1423527,0,BROWSING
3947730,3947730,3925665,22038,380,3842445,3865057,789546,1308555,2.533101,480.529317,44,3842445,438636.666667,1276502.884102,3864483,3864483,3864483,0,3842445,3842445,3842445,0,BROWSING
111098,45099,85126,42,11,43602,67467,15033,17025.2,90.010621,17255.036094,11,65999,12344.222222,22272.820838,-1,0,-1,0,-1,0,-1,0,BROWSING
18441767,18441767,105122,344,59,18310357,50647,2634538.142857,21024.4,0.759146,95.055967,9,18310357,1418597.461538,5075359.73481,18441767,18400000,18441767,0,18310357,18300000,18310357,0,BROWSING
16065652,16065652,107063,195,35,15932696,52546,2295093.142857,21412.6,0.871424,109.114775,14,15932696,1235819.384615,4415882.191891,16065652,16100000,16065652,0,15932696,15900000,15932696,0,BROWSING
19990169,19990169,105482,139,72,19858981,51783,2855738.428571,21096.4,0.700344,87.693106,9,19858981,1537705.307692,5504875.322769,19990169,20000000,19990169,0,19858981,19900000,19858981,0,BROWSING
19990216,19990216,106516,126,72,19857921,51603,2855745.142857,21303.2,0.700343,87.692899,3,19857921,1537708.923077,5504555.284458,19990216,20000000,19990216,0,19857921,19900000,19857921,0,BROWSING
20030992,20030992,105838,231,73,19896218,51070,2861570.285714,21167.6,0.698917,87.514388,20,19896218,1540845.538462,5515120.855834,20030992,20000000,20030992,0,19896218,19900000,19896218,0,BROWSING
20030980,20030980,110097,141,67,19891937,53611,2861568.571429,22019.4,0.698917,87.51444,11,19891937,1540844.615385,5513834.21364,20030980,20000000,20030980,0,19891937,19900000,19891937,0,BROWSING
6067501,67456,6034788,86,479,34617,6000067,22485.333333,2011596,1.3185,182.447436,22,6000045,866785.857143,2263608.852687,6067501,6067501,6067501,0,6000045,6000045,6000045,0,BROWSING
119585,53276,93671,95,19,52428,67075,17758.666667,18734.2,83.622528,11372.663796,13,66309,13287.222222,22603.818905,-1,0,-1,0,-1,0,-1,0,BROWSING
84657,84657,63038,230,261,36152,26384,14109.5,15759.5,141.748467,26022.65613,56,22974,7696.090909,9986.585943,-1,0,-1,0,-1,0,-1,0,BROWSING
139555175,139555175,59224,297,145,139473355,30174,19900000,14806,0.093153,11.909268,46,139473355,11600000,40300000,139555175,140000000,139555175,0,139473355,139000000,139473355,0,BROWSING
61996626,61996626,56890,258,369,61909684,31678,8856660.857143,14222.5,0.209689,26.80791,37,61909684,5166385.5,17900000,61996626,62000000,61996626,0,61909684,61900000,61909684,0,BROWSING
91214046,91214046,51460,267,997,91138322,24962,13000000,12865,0.142522,18.220878,35,91138322,7601170.5,26300000,91214046,91200000,91214046,0,91138322,91100000,91138322,0,BROWSING
64947414,64947414,47728,244,1,64877168,24258,9278202,11932,0.200162,25.589933,1,64877168,5412284.5,18700000,64947414,64900000,64947414,0,64877168,64900000,64877168,0,BROWSING
90380,1128,90380,42,11,1086,67003,564,18076,99.579553,8431.068821,11,65904,11297.5,23385.208319,-1,0,-1,0,-1,0,-1,0,BROWSING
142914,76844,116645,44,11,75403,67481,25614.666667,23329,69.972151,9502.218117,11,66070,15879.333333,25478.416005,-1,0,-1,0,-1,0,-1,0,BROWSING
119913389,119851976,119852117,28,202,45049423,45110848,17100000,20000000,0.12509,35.225424,12,45049423,8565242.071429,16300000,14746173,30000000,45111220,17500000,14684901,29900000,45049423,17500000,BROWSING
299672,299672,0,299672,-1,299672,-1,299672,0,10.010945,4011.052084,38623,261049,149836,157278.932909,-1,0,-1,0,-1,0,-1,0,BROWSING
239347,239347,0,239347,-1,239347,-1,239347,0,12.534103,5021.997351,38173,201174,119673.5,115259.112436,-1,0,-1,0,-1,0,-1,0,BROWSING
236979,236979,0,236979,-1,236979,-1,236979,0,12.65935,5072.179391,37105,199874,118489.5,115095.063663,-1,0,-1,0,-1,0,-1,0,BROWSING
337807,337807,0,337807,-1,337807,-1,337807,0,8.880811,3558.244797,138375,199432,168903.5,43173.818727,-1,0,-1,0,-1,0,-1,0,BROWSING
116822,50728,90374,44,11,49514,67278,16909.333333,18074.8,85.600315,11453.322148,11,66094,12980.222222,22587.069826,-1,0,-1,0,-1,0,-1,0,BROWSING
62572034,48960153,62571991,2,31,48333878,48332457,6120019.125,7821498.875,0.287668,19.257805,2,48132524,3680707.882353,11900000,13611881,31300000,48960153,25000000,13411948,30800000,48132524,24600000,BROWSING
114053,48438,88411,80,12,47583,66404,16146,17682.2,87.678535,11661.245211,12,65615,12672.555556,22218.39401,-1,0,-1,0,-1,0,-1,0,BROWSING
117365444,117365444,117290101,11,32,58933396,59008626,16800000,14700000,0.144847,26.805164,11,58933396,7335340.25,20000000,58281148,58600000,59009036,514694.540743,58169380,58600000,58933396,540240.894534,BROWSING
118187,52160,92349,53,19,51355,66793,17386.666667,18469.8,84.611675,11219.508068,14,66027,13131.888889,22680.332813,-1,0,-1,0,-1,0,-1,0,BROWSING
105216103,105216103,100778436,4440119,10056675,10084009,10086246,9565100.272727,10100000,0.218598,11.367081,50049,10033193,4782550.136364,4982127.916567,4440119,9565100.272727,10084009,1699780.15426,4387618,9513269.090909,10033193,1700001.803104,BROWSING
105184790,105184790,100473481,4704809,10040356,10048089,10052862,9562253.636364,10000000,0.218663,11.370465,21183,10026836,4781126.818182,4995511.489115,4704809,9562253.636364,10048089,1611032.130783,4682249,9539404.545455,10026836,1610938.243349,BROWSING
105788854,105788854,100802516,4992807,10071614,10080068,10088359,9617168.545455,10100000,0.217414,11.305539,52193,10027869,4808584.272727,4979813.666459,4992807,9617168.545455,10080068,1533727.688205,4933231,9562510.818182,10027869,1535361.092887,BROWSING
105536847,105536847,100479893,5056845,10047213,10048070,10048779,9594258.818182,10000000,0.217933,11.332535,25404,10022594,4797129.409091,4993009.796907,5056845,9594258.818182,10048070,1504889.91571,5031403,9568671.909091,10022594,1504841.874075,BROWSING
105588887,105588887,100469451,5120855,10036136,10052077,10051863,9598989.727273,10000000,0.217826,11.32695,25457,10026336,4799494.863636,4992447.133828,5120855,9598989.727273,10052077,1485236.830317,5093940,9573213.636364,10026336,1485614.140969,BROWSING
105357545,105357545,100485227,4873520,10043291,10056027,10055205,9577958.636364,10000000,0.218304,11.351821,21206,10033609,4788979.318182,4995531.834516,4873520,9577958.636364,10056027,1560288.285019,4849900,9554914.636364,10033609,1560480.550414,BROWSING
105225548,105225548,100483880,4741572,10042032,10051976,10054363,9565958.909091,10000000,0.218578,11.366061,21354,10030473,4782979.454545,4994783.333527,4741572,9565958.909091,10051976,1600069.526053,4720211,9542309.727273,10030473,1599312.604349,BROWSING
105445599,105445599,100474701,4969523,10042030,10048094,10054297,9585963.545455,10000000,0.218122,11.342342,21390,10026622,4792981.772727,4995183.886098,4969523,9585963.545455,10048094,1531100.594054,4948088,9562973.636364,10026622,1530586.598052,BROWSING
105553619,105553619,100480188,5073638,10047321,10048040,10048711,9595783.545455,10000000,0.217899,11.330734,25474,10022566,4797891.772727,4993019.488575,5073638,9595783.545455,10048040,1499826.002332,5047835,9570153.545455,10022566,1499883.394541,BROWSING
105657684,105657684,100486856,5169639,10042354,10056071,10059799,9605244,10000000,0.217684,11.319574,37157,10017568,4802622,4979845.331133,5169639,9605244,10056071,1471126.82868,5132325,9565898,10017568,1470455.962617,BROWSING
105141694,105141694,100484134,4657680,10046835,10051971,10051898,9558335.818182,10000000,0.218752,11.375126,25056,10026807,4779167.909091,4993357.379555,4657680,9558335.818182,10051971,1625364.093623,4632396,9533055.545455,10026807,1625365.392788,BROWSING
105569721,105569721,100461631,5105694,10037419,10048070,10054675,9597247.363636,10000000,0.217865,11.329006,21357,10026666,4798623.681818,4993545.965909,5105694,9597247.363636,10048070,1489684.182079,5083204,9572947.363636,10026666,1489086.786832,BROWSING
105296923,105296923,100499099,8,10043418,10068015,10068750,8774743.583333,10000000,0.227927,12.355537,8,10030523,4578127.086957,4967312.233528,4800864,9572446.818182,10068015,1582567.340666,4760324,9533738.636364,10030523,1583176.842726,BROWSING
93326,36688,93326,36688,93326,36688,93326,36688,93326,42.86051,13308.188501,152,56486,31108.666667,28578.429083,-1,0,-1,0,-1,0,-1,0,BROWSING
116742,51139,90630,50,13,49852,66854,17046.333333,18126,85.658974,11289.852838,13,65603,12971.333333,22402.618577,-1,0,-1,0,-1,0,-1,0,BROWSING
119972691,87407,119971559,1144,40,49419,119911076,21851.75,24000000,0.091688,11.260896,12,119885284,12000000,37900000,119885284,120000000,119885284,0,119885284,120000000,119885284,0,BROWSING
15172676,93755,15131528,210,690,52289,15089458,31251.666667,5043842.666667,0.527264,65.446596,108,15078921,2167525.142857,5693420.449587,15172676,15200000,15172676,0,15078921,15100000,15078921,0,BROWSING
15792289,94052,15751716,375,1437,52930,15709285,31350.666667,5250572,0.506576,62.878789,174,15698237,2256041.285714,5927478.927593,15792289,15800000,15792289,0,15698237,15700000,15698237,0,BROWSING
15158725,93049,15117908,162,480,52005,15075614,31016.333333,5039302.666667,0.527749,67.090075,65,15065676,2165532.142857,5688459.082522,15158725,15200000,15158725,0,15065676,15100000,15065676,0,BROWSING
15822806,94792,15781869,121,502,53558,15738571,31597.333333,5260623,0.505599,64.274314,121,15728014,2260400.857143,5938688.954824,15822806,15800000,15822806,0,15728014,15700000,15728014,0,BROWSING
180704,111292,154601,1031,75,29461,69468,22258.4,25766.833333,71.940854,9236.098814,12,69412,15058.666667,21283.415036,-1,0,-1,0,-1,0,-1,0,BROWSING
188164,120044,162770,771,125,31675,68294,24008.8,27128.333333,69.088667,8869.921983,19,68120,15680.333333,21216.064774,-1,0,-1,0,-1,0,-1,0,BROWSING
178258,112646,152837,7515,150,28167,65687,22529.2,25472.833333,72.928003,9362.833646,63,65612,14854.833333,19835.71993,-1,0,-1,0,-1,0,-1,0,BROWSING
565547,424413,463843,11660,159,107448,141221,70735.5,77307.166667,24.754795,3021.853179,67,141134,43503.615385,51601.187314,-1,0,-1,0,-1,0,-1,0,BROWSING
180963,113020,154012,979,1,30466,68004,22604,25668.666667,71.83789,9222.879815,1,67943,15080.25,20846.95501,-1,0,-1,0,-1,0,-1,0,BROWSING
209474,136916,176144,2533,1,35324,72602,27383.2,29357.333333,62.060208,7967.575928,1,72558,17456.166667,23168.518332,-1,0,-1,0,-1,0,-1,0,BROWSING
171192,105761,145773,777,179,27891,65516,21152.2,24295.5,75.938128,9749.28735,85,65431,14266,20129.16583,-1,0,-1,0,-1,0,-1,0,BROWSING
174033,107751,147847,854,100,29433,66317,21550.2,24641.166667,74.698477,9590.135204,35,66282,14502.75,20309.59913,-1,0,-1,0,-1,0,-1,0,BROWSING
203852,137679,174722,19206,135,34910,66243,27535.8,29120.333333,63.771756,8187.312364,21,66173,16987.666667,19854.37453,-1,0,-1,0,-1,0,-1,0,BROWSING
172394,106827,146623,878,97,28556,65640,21365.4,24437.166667,75.408657,9681.311415,20,65567,14366.166667,20133.748928,-1,0,-1,0,-1,0,-1,0,BROWSING
176385,110406,149488,1135,25,29555,66029,22081.2,24914.666667,73.702412,9462.255861,14,65979,14698.75,20454.974881,-1,0,-1,0,-1,0,-1,0,BROWSING
177486,111331,151355,1056,108,29460,66290,22266.2,25225.833333,73.245214,9403.558591,20,66155,14790.5,20469.988911,-1,0,-1,0,-1,0,-1,0,BROWSING
177940,112409,151217,997,36,31537,65631,22481.8,25202.833333,73.058334,9379.566146,18,65531,14828.333333,20171.241319,-1,0,-1,0,-1,0,-1,0,BROWSING
59064122,59064122,58978519,2032,32,58734393,58806821,7383015.25,9829753.166667,0.270892,27.393957,32,58734393,3937608.133333,15200000,58992613,59000000,58992613,0,58734393,58700000,58734393,0,BROWSING
105176268,105110417,105114059,62733,719,45046145,45112056,21000000,21000000,0.114094,28.029137,31,45046145,9561478.909091,18100000,14923085,35000000,45108878,17400000,14862256,35000000,45046145,17400000,BROWSING
105169555,105108565,105108211,62014,874,45043652,45104713,21000000,21000000,0.114101,28.030926,69,45043652,9560868.636364,18100000,14926308,35000000,45105666,17400000,14864927,35000000,45043652,17400000,BROWSING
118167,50820,91029,37,10,49210,68933,16940,18205.8,84.625995,10967.529006,10,67347,13129.666667,22717.382131,-1,0,-1,0,-1,0,-1,0,BROWSING
173035,107489,147404,3760,1,27130,65596,21497.8,24567.333333,75.129309,8714.999856,1,65546,14419.583333,20128.827911,-1,0,-1,0,-1,0,-1,0,BROWSING
119998411,48572,119998411,58,17,47689,119907694,16190.666667,20000000,0.091668,10.775143,17,119882162,12000000,37900000,119882162,120000000,119882162,0,119882162,120000000,119882162,0,BROWSING
90003219,90001524,90003219,44996802,2003,45004722,45004445,45000000,30000000,0.077775,7.766389,196,45004218,15000000,23200000,44996802,45000000,45006221,6660.238697,44996575,45000000,45004218,5404.417036,BROWSING
287703,221915,262225,25482,124,109661,175478,44383,52445,41.70968,5050.347059,29,109661,26154.818182,34451.208247,-1,0,-1,0,-1,0,-1,0,BROWSING
119414,53309,92907,154,12,51998,67277,17769.666667,18581.4,83.742275,10693.888489,12,66105,13268.222222,22729.892236,-1,0,-1,0,-1,0,-1,0,BROWSING
442006184,442006184,1193435,557,5,440732494,713191,63100000,298358.75,0.029411,2.615348,3,440732494,36800000,127000000,442006184,442000000,442006184,0,440732494,441000000,440732494,0,BROWSING
442006178,442006178,1418326,137,55,440507169,791104,63100000,354581.5,0.029411,2.615348,3,440507169,36800000,127000000,442006178,442000000,442006178,0,440507169,441000000,440507169,0,BROWSING
128242,63072,102910,4,19,56861,68864,5256,12863.75,171.550662,109987.367633,4,65170,6106.761905,15732.954266,-1,0,-1,0,-1,0,-1,0,BROWSING
94996731,91329159,84974647,10138855,3794672,10163047,10175968,10100000,9441627.444444,0.210534,10.947745,125606,10029360,4999827.947368,4953688.910231,3794672,9499673.1,10175968,2004947.423452,3667572,9382066.8,10029360,2007876.899265,BROWSING
95899140,95899140,90432484,5467191,10042947,10048053,10053861,9589914,10000000,0.21898,11.386963,37200,10010853,4794957,4979458.680935,5467191,9589914,10048053,1448577.205289,5429182,9550142.6,10010853,1447960.289096,BROWSING
95835186,95835186,90436244,5403187,10043457,10048050,10052772,9583518.6,10000000,0.219126,11.394562,36784,10011174,4791759.3,4978843.842166,5403187,9583518.6,10048050,1468818.804061,5360156,9543314.8,10011174,1469814.081431,BROWSING
95171669,95171669,90432001,4739709,10047362,10048089,10048545,9517166.9,10000000,0.220654,11.474003,24759,10023248,4758583.45,4992029.008813,4739709,9517166.9,10048089,1678627.599716,4714864,9492126.9,10023248,1678559.110365,BROWSING
95523759,95523759,90431993,5091742,10047515,10048066,10048513,9552375.9,10000000,0.219841,11.431711,25495,10022552,4776187.95,4991925.04577,5091742,9552375.9,10048066,1567306.993415,5066235,9526766.6,10022552,1567271.057031,BROWSING
95436124,95436124,91424491,1000020,10039858,10048071,11048230,8676011.272727,10200000,0.230521,11.987075,21286,10026749,4544577.333333,4936749.805475,1000020,8676011.272727,10048071,3123970.175054,1000020,8654585.363636,10026749,3118026.052034,BROWSING
95660185,95660185,90432001,5228209,10047566,10048054,10048402,9566018.5,10000000,0.219527,11.415408,25477,10022560,4783009.25,4992405.557978,5228209,9566018.5,10048054,1524150.897745,5202608,9540378.3,10022560,1524137.134601,BROWSING
95604882,95604882,90496273,5108860,10045125,10080036,10072424,9560488.2,10100000,0.219654,11.422011,37900,10031712,4780244.1,4980650.165921,5108860,9560488.2,10080036,1564191.390783,5070618,9520137.2,10031712,1563429.232239,BROWSING
95125018,95125018,90433809,4692928,10047389,10048106,10049711,9512501.8,10000000,0.220762,11.47963,25425,10022620,4756250.9,4991423.19932,4692928,9512501.8,10048106,1693425.618277,4665700,9486721.7,10022620,1693934.37453,BROWSING
95668969,95668969,90434009,5237016,10044164,10048024,10051021,9566896.9,10000000,0.219507,11.414359,36921,10011045,4783448.45,4978898.993059,5237016,9566896.9,10048024,1521365.071499,5197863,9527751.1,10011045,1521369.083656,BROWSING
95668981,95668981,90433996,5237035,10044215,10048029,10051755,9566898.1,10000000,0.219507,11.414358,37031,10010935,4783449.05,4978791.400227,5237035,9566898.1,10048029,1521358.817268,5197833,9527648.1,10010935,1521343.550586,BROWSING
95669041,95669041,90434038,5237085,10044255,10048020,10051242,9566904.1,10000000,0.219507,11.414351,36988,10010979,4783452.05,4978849.585185,5237085,9566904.1,10048020,1521343.357143,5197858,9527707.4,10010979,1521355.4999,BROWSING
94997086,94997086,90436134,4565116,10030701,10048037,10062692,9499708.6,10000000,0.221059,11.495089,21014,10027002,4749854.3,4992677.802724,4565116,9499708.6,10048037,1733839.105024,4539886,9475038.4,10027002,1734045.128299,BROWSING
95573137,95573137,90430390,5141099,10046428,10048054,10048722,9557313.7,10000000,0.219727,11.425805,24679,10023358,4778656.85,4992726.595759,5141099,9557313.7,10048054,1551699.676904,5116360,9532346.7,10023358,1551619.653233,BROWSING
95605150,95605150,90496535,5109143,10044956,10080025,10072397,9560515,10100000,0.219653,11.421979,37512,10031705,4780257.5,4980824.712,5109143,9560515,10080025,1564101.339767,5071103,9520339.6,10031705,1563329.524625,BROWSING
